Unique Method Stereotype,Method Count
predicate,1
property factory controller,1
property,3
stateless,10
non-void-command,1
get non-void-command factory collaborator,3
get non-void-command collaborator,1
command collaborator,53
predicate non-void-command,15
predicate wrapper,1
non-void-command factory collaborator,5
controller stateless,150
property collaborator,7
property non-void-command,23
property non-void-command factory collaborator,23
constructor,34
set,35
command,38
empty,6
factory controller,1
wrapper stateless,39
get collaborator,10
property non-void-command collaborator,69
property controller,7
set collaborator,18
factory controller stateless,14
incidental,16
controller,2
predicate non-void-command collaborator,12
factory collaborator stateless,2
factory wrapper stateless,1
property factory collaborator,1
collaborator stateless,2
collaborator incidental,1
get,51
get property non-void-command collaborator,1
Total,657
