Unique Class Stereotype,Class Count
data-provider,1
lazy-class degenerate,1
entity,1
pure-controller degenerate,7
boundary degenerate small-class,2
commander boundary,4
boundary degenerate,2
entity factory controller small-class,6
controller,1
factory pure-controller degenerate small-class,2
boundary,9
pure-controller small-class,2
degenerate,10
empty,72
entity small-class,1
commander,5
unclassified,14
controller small-class,6
entity boundary small-class,11
small-class,8
entity commander boundary,2
pure-controller degenerate small-class,16
data-class,3
entity degenerate,1
controller degenerate,6
factory degenerate small-class,1
commander boundary data-class small-class,1
commander small-class,2
commander boundary small-class,5
entity boundary,2
data-provider data-class,1
degenerate small-class,1
Total,206
