Class Stereotype,Stereotype Count
entity,421
minimal-entity,16
data-provider,310
commander,1061
boundary,1748
factory,730
controller,63
pure-controller,312
large-class,0
lazy-class,82
degenerate,1854
data-class,51
small-class,2711
empty,1190
unclassified,152
Total,10701
