Method Stereotype,Stereotype Count
get,634
predicate,191
property,507
void-accessor,84
set,920
command,573
non-void-command,610
collaborator,1692
controller,170
wrapper,564
constructor,807
copy-constructor,7
destructor,0
factory,238
incidental,231
stateless,617
empty,79
unclassified,9
Total,7933
