Method Stereotype,Stereotype Count
get,472
predicate,246
property,521
void-accessor,575
set,253
command,1049
non-void-command,336
collaborator,1181
controller,230
wrapper,385
constructor,236
copy-constructor,35
destructor,157
factory,127
incidental,255
stateless,384
empty,51
unclassified,1
Total,6494
