Unique Class Stereotype,Class Count
commander boundary small-class,5
entity factory controller degenerate,1
entity boundary,7
commander small-class,2
boundary data-class,2
minimal-entity boundary,1
data-class small-class,1
degenerate,2
commander,2
factory controller,1
entity commander boundary,5
boundary degenerate small-class,2
entity small-class,1
entity,1
factory pure-controller degenerate small-class,1
entity factory controller small-class,7
data-provider data-class small-class,1
boundary controller,1
empty,69
unclassified,16
factory pure-controller small-class,1
factory controller small-class,1
factory degenerate small-class,2
data-class,22
boundary,2
entity factory controller,5
small-class,2
entity boundary small-class,5
Total,168
