Class Name,Class Stereotype,Method Name,Method Stereotype
"SampleActivity","commander boundary small-class","onCreate","command collaborator"
"SampleActivity","commander boundary small-class","onClick","set collaborator"
"SweetAlertDialog","unclassified","SweetAlertDialog","constructor"
"SweetAlertDialog","unclassified","SweetAlertDialog","constructor"
"SweetAlertDialog","unclassified","onCreate","command collaborator"
"SweetAlertDialog","unclassified","restore","command"
"SweetAlertDialog","unclassified","playAnimation","command"
"SweetAlertDialog","unclassified","changeAlertType","command"
"SweetAlertDialog","unclassified","getAlerType","get"
"SweetAlertDialog","unclassified","changeAlertType","command"
"SweetAlertDialog","unclassified","getTitleText","get"
"SweetAlertDialog","unclassified","setTitleText","get set"
"SweetAlertDialog","unclassified","setCustomImage","get non-void-command collaborator"
"SweetAlertDialog","unclassified","setCustomImage","property non-void-command"
"SweetAlertDialog","unclassified","getContentText","get"
"SweetAlertDialog","unclassified","setContentText","get non-void-command"
"SweetAlertDialog","unclassified","isShowCancelButton","get"
"SweetAlertDialog","unclassified","showCancelButton","get set"
"SweetAlertDialog","unclassified","isShowContentText","get"
"SweetAlertDialog","unclassified","showContentText","get set"
"SweetAlertDialog","unclassified","getCancelText","get"
"SweetAlertDialog","unclassified","setCancelText","get non-void-command"
"SweetAlertDialog","unclassified","getConfirmText","get"
"SweetAlertDialog","unclassified","setConfirmText","get set"
"SweetAlertDialog","unclassified","setCancelClickListener","get set collaborator"
"SweetAlertDialog","unclassified","setConfirmClickListener","get set collaborator"
"SweetAlertDialog","unclassified","onStart","command"
"SweetAlertDialog","unclassified","cancel","command"
"SweetAlertDialog","unclassified","dismissWithAnimation","command"
"SweetAlertDialog","unclassified","dismissWithAnimation","command"
"SweetAlertDialog","unclassified","onClick","command collaborator"
"SweetAlertDialog","unclassified","getProgressHelper","get collaborator"
"SuccessTickView","commander","SuccessTickView","constructor"
"SuccessTickView","commander","SuccessTickView","constructor"
"SuccessTickView","commander","init","command"
"SuccessTickView","commander","draw","set collaborator"
"SuccessTickView","commander","dip2px","property set"
"SuccessTickView","commander","startTickAnim","command collaborator"
"Rotate3dAnimation","unclassified","parseValue","factory controller stateless"
"Rotate3dAnimation","unclassified","Rotate3dAnimation","constructor"
"Rotate3dAnimation","unclassified","Rotate3dAnimation","constructor"
"Rotate3dAnimation","unclassified","Rotate3dAnimation","constructor"
"Rotate3dAnimation","unclassified","Rotate3dAnimation","constructor"
"Rotate3dAnimation","unclassified","initializePivotPoint","command"
"Rotate3dAnimation","unclassified","initialize","command"
"Rotate3dAnimation","unclassified","applyTransformation","command collaborator"
"ProgressHelper","unclassified","ProgressHelper","constructor"
"ProgressHelper","unclassified","getProgressWheel","get collaborator"
"ProgressHelper","unclassified","setProgressWheel","set collaborator"
"ProgressHelper","unclassified","updatePropsIfNeed","command"
"ProgressHelper","unclassified","resetCount","command"
"ProgressHelper","unclassified","isSpinning","get"
"ProgressHelper","unclassified","spin","set"
"ProgressHelper","unclassified","stopSpinning","set"
"ProgressHelper","unclassified","getProgress","get"
"ProgressHelper","unclassified","setProgress","command"
"ProgressHelper","unclassified","setInstantProgress","command"
"ProgressHelper","unclassified","getCircleRadius","get"
"ProgressHelper","unclassified","setCircleRadius","set"
"ProgressHelper","unclassified","getBarWidth","get"
"ProgressHelper","unclassified","setBarWidth","set"
"ProgressHelper","unclassified","getBarColor","get"
"ProgressHelper","unclassified","setBarColor","set"
"ProgressHelper","unclassified","getRimWidth","get"
"ProgressHelper","unclassified","setRimWidth","set"
"ProgressHelper","unclassified","getRimColor","get"
"ProgressHelper","unclassified","setRimColor","set"
"ProgressHelper","unclassified","getSpinSpeed","get"
"ProgressHelper","unclassified","setSpinSpeed","set"
