Class Name,Class Stereotype,Method Name,Method Stereotype
"Library","empty","Library","constructor",
"Library","empty","Library","constructor",
"NativeLogger","empty","NativeLogger","constructor",
"NativeLogger","empty","NativeLogger","constructor",
"CaptureDeviceId","commander boundary small-class","CaptureDeviceId","non-void-command collaborator",
"Context","data-provider boundary","isMultilingual","property wrapper",
"Context","data-provider boundary","stringFromToken","property wrapper",
"Context","data-provider boundary","getSpecialTokens","property wrapper",
"Context","data-provider boundary","tokenize","property controller",
"Context","data-provider boundary","clone","wrapper stateless",
"Context","data-provider boundary","detectSpeaker","wrapper stateless",
"Context","data-provider boundary","timingsPrint","property wrapper",
"Context","data-provider boundary","timingsReset","property wrapper",
"Context","data-provider boundary","fullDefaultParams","wrapper stateless",
"Context","data-provider boundary","runFull","property controller",
"Context","data-provider boundary","runStreamed","wrapper stateless",
"Context","data-provider boundary","runCapture","wrapper stateless",
"Context","data-provider boundary","getResults","property wrapper",
"Context","data-provider boundary","createContext","property controller",
"Context","data-provider boundary","getModel","property controller",
"Context","data-provider boundary","Context","constructor",
"Context","data-provider boundary","~Context","destructor",
"Context","data-provider boundary","Context::loadImpl","property non-void-command collaborator",
"Context","data-provider boundary","Context::load","property non-void-command collaborator",
"GpuDecTest","empty","GpuDecTest::GpuDecTest","constructor",
"GpuEncTest","controller small-class","GpuEncTest::GpuEncTest","constructor",
"GpuEncTest","controller small-class","GpuEncTest::compare","void-accessor controller",
"GpuEncTest","controller small-class","GpuEncTest::compareMel","void-accessor controller",
"whisper_vocab","data-provider small-class","is_multilingual","predicate",
"VAD","entity boundary","VAD::defaultPrimaryThresholds","collaborator incidental",
"VAD","entity boundary","VAD::VAD","constructor",
"VAD","entity boundary","VAD::fft","void-accessor command collaborator",
"VAD","entity boundary","VAD::fft","collaborator",
"VAD","entity boundary","VAD::computeEnergy","property wrapper",
"VAD","entity boundary","VAD::computeDominant","property wrapper",
"VAD","entity boundary","VAD::computreSpectralFlatnessMeasure","property wrapper",
"VAD","entity boundary","VAD::clear","set",
"VAD","entity boundary","VAD::detect","property non-void-command",
"HanningWindow","data-provider data-class small-class","operator[]","get",
"HanningWindow","data-provider data-class small-class","HanningWindow::HanningWindow","constructor",
"MelBufferRaii","data-provider boundary","make","property controller",
"MelBufferRaii","data-provider boundary","operator[]","property",
"MelBufferRaii","data-provider boundary","bytePtr","property collaborator",
"MelBufferRaii","data-provider boundary","strideBytes","property collaborator",
"sTimeSpanFields","empty","sTimeSpanFields","constructor",
"CStaticDataInitCriticalSectionLock","small-class","CStaticDataInitCriticalSectionLock","constructor",
"CStaticDataInitCriticalSectionLock","small-class","Lock","property non-void-command collaborator",
"CStaticDataInitCriticalSectionLock","small-class","Unlock","command",
"PrintSummary","pure-controller degenerate small-class","PrintSummary","constructor",
"PrintSummary","pure-controller degenerate small-class","PrintSummary::buffersFp32","controller stateless",
"PrintSummary","pure-controller degenerate small-class","PrintSummary::tensorsFp32","controller stateless",
"SpectrogramContext","small-class","SpectrogramContext::SpectrogramContext","constructor",
"SpectrogramContext","small-class","SpectrogramContext::fftRecursion","property non-void-command collaborator",
"SpectrogramContext","small-class","SpectrogramContext::fft","void-accessor command",
"CaptureParams","empty","CaptureParams","copy-constructor",
"TraceReader","data-provider boundary","size","get",
"TraceReader","data-provider boundary","payload","property collaborator",
"TraceReader","data-provider boundary","TraceReader::operator[]","get collaborator",
"TraceReader","data-provider boundary","TraceReader::getName","property controller",
"TraceReader","data-provider boundary","TraceReader::open","property non-void-command collaborator",
"CommandLineArgs","entity boundary small-class","CommandLineArgs::parse","predicate non-void-command collaborator",
"sShaderBinary","empty","sShaderBinary","constructor",
"ReadStream","entity boundary","read","property non-void-command collaborator",
"ReadStream","entity boundary","seek","property non-void-command collaborator",
"ReadStream","entity boundary","getPosition","property non-void-command collaborator",
"ReadStream","entity boundary","getLength","property non-void-command collaborator",
"ReadStream","entity boundary","open","property non-void-command collaborator",
"LargeBuffer","boundary","LargeBuffer","copy-constructor",
"LargeBuffer","boundary","~LargeBuffer","destructor",
"LargeBuffer","boundary","operator=","void-accessor wrapper",
"LargeBuffer","boundary","pointer","property",
"LargeBuffer","boundary","LargeBuffer::deallocate","set",
"LargeBuffer","boundary","LargeBuffer::allocate","property set collaborator",
"LargeBuffer","boundary","LargeBuffer::setReadOnly","property wrapper",
"ThreadPoolWork","lazy-class","ThreadPoolWork::~ThreadPoolWork","destructor",
"ThreadPoolWork","lazy-class","ThreadPoolWork::callback","controller stateless",
"ThreadPoolWork","lazy-class","ThreadPoolWork::create","property set collaborator",
"ThreadPoolWork","lazy-class","ThreadPoolWork::post","property wrapper",
"ThreadPoolWork","lazy-class","ThreadPoolWork::~ThreadPoolWork","destructor",
"ThreadPoolWork","lazy-class","ThreadPoolWork::create","property set collaborator",
"ThreadPoolWork","lazy-class","ThreadPoolWork::parallelFor","get property non-void-command collaborator",
"ThreadPoolWork","lazy-class","ThreadPoolWork::callbackStatic","controller stateless",
"TranscribeDlg","entity commander boundary","TranscribeDlg","constructor",
"TranscribeDlg","entity commander boundary","onClose","wrapper stateless",
"TranscribeDlg","entity commander boundary","onBack","wrapper stateless",
"TranscribeDlg","entity commander boundary","onCapture","wrapper stateless",
"TranscribeDlg","entity commander boundary","TranscribeDlg::show","wrapper stateless",
"TranscribeDlg","entity commander boundary","TranscribeDlg::OnInitDialog","non-void-command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onOutFormatChange","property non-void-command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onInputChange","property non-void-command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onBrowseMedia","command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::setOutputPath","command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::setOutputPath","command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onInputFolderCheck","command collaborator",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onBrowseOutput","command",
"TranscribeDlg","entity commander boundary","TranscribeDlg::setPending","command",
"TranscribeDlg","entity commander boundary","TranscribeDlg::transcribeError","wrapper stateless",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onTranscribe","command",
"TranscribeDlg","entity commander boundary","TranscribeDlg::poolCallback","wrapper",
"TranscribeDlg","entity commander boundary","TranscribeDlg::onCallbackStatus","property non-void-command collaborator",
"CWindowEx","boundary lazy-class degenerate","CWindowEx","constructor",
"CWindowEx","boundary lazy-class degenerate","operator=","get collaborator",
"CWindowEx","boundary lazy-class degenerate","operatorHWND","incidental",
"CWindowEx","boundary lazy-class degenerate","PrintWindow","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","DragDetect","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","DragDetect","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","GetAncestor","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","AnimateWindow","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","FlashWindowEx","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","StopFlashWindowEx","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","GetClassLong","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","SetClassLong","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","GetClassLongPtr","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","SetClassLongPtr","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","SetLayeredWindowAttributes","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","UpdateLayeredWindow","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","UpdateLayeredWindow","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","GetLayeredWindowAttributes","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","StartTrackMouseLeave","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","StartTrackMouse","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","CancelTrackMouse","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","GetWindowText","controller stateless",
"CWindowEx","boundary lazy-class degenerate","GetDlgItemText","controller stateless",
"CWindowEx","boundary lazy-class degenerate","DlgGetDefID","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","DlgSetDefID","wrapper stateless",
"CWindowEx","boundary lazy-class degenerate","DlgReposition","wrapper stateless",
"_AtlToolBarData","data-provider boundary small-class","items","property collaborator",
"CCursorT","entity boundary","CCursorT","constructor",
"CCursorT","entity boundary","~CCursorT","destructor",
"CCursorT","entity boundary","operator=","get non-void-command collaborator",
"CCursorT","entity boundary","Attach","set collaborator",
"CCursorT","entity boundary","Detach","property set collaborator",
"CCursorT","entity boundary","operatorHCURSOR","get",
"CCursorT","entity boundary","IsNull","predicate",
"CCursorT","entity boundary","LoadCursor","get set collaborator",
"CCursorT","entity boundary","LoadSysCursor","get set collaborator",
"CCursorT","entity boundary","LoadOEMCursor","property non-void-command collaborator",
"CCursorT","entity boundary","LoadCursor","get set collaborator",
"CCursorT","entity boundary","LoadCursorFromFile","get set collaborator",
"CCursorT","entity boundary","CreateCursor","get set collaborator",
"CCursorT","entity boundary","CreateCursorFromResource","get set collaborator",
"CCursorT","entity boundary","CreateCursorFromResourceEx","get set collaborator",
"CCursorT","entity boundary","DestroyCursor","property set collaborator",
"CCursorT","entity boundary","CopyCursor","property wrapper",
"CCursorT","entity boundary","GetCursorInfo","property non-void-command collaborator",
"CIconT","entity boundary","CIconT","constructor",
"CIconT","entity boundary","~CIconT","destructor",
"CIconT","entity boundary","operator=","get non-void-command collaborator",
"CIconT","entity boundary","Attach","set collaborator",
"CIconT","entity boundary","Detach","property set collaborator",
"CIconT","entity boundary","operatorHICON","get",
"CIconT","entity boundary","IsNull","predicate",
"CIconT","entity boundary","LoadIcon","get set collaborator",
"CIconT","entity boundary","LoadIcon","get set collaborator",
"CIconT","entity boundary","LoadOEMIcon","get set collaborator",
"CIconT","entity boundary","CreateIcon","get set collaborator",
"CIconT","entity boundary","CreateIconFromResource","get set collaborator",
"CIconT","entity boundary","CreateIconFromResourceEx","get set collaborator",
"CIconT","entity boundary","CreateIconIndirect","get set collaborator",
"CIconT","entity boundary","ExtractIcon","get set collaborator",
"CIconT","entity boundary","ExtractAssociatedIcon","get set collaborator",
"CIconT","entity boundary","DestroyIcon","property set collaborator",
"CIconT","entity boundary","CopyIcon","property non-void-command collaborator",
"CIconT","entity boundary","DuplicateIcon","property wrapper",
"CIconT","entity boundary","DrawIcon","property wrapper",
"CIconT","entity boundary","DrawIcon","property wrapper",
"CIconT","entity boundary","DrawIconEx","property wrapper",
"CIconT","entity boundary","DrawIconEx","property wrapper",
"CIconT","entity boundary","GetIconInfo","property wrapper",
"CIconT","entity boundary","GetIconInfoEx","property wrapper",
"CIconT","entity boundary","LoadIconMetric","property wrapper",
"CIconT","entity boundary","LoadIconWithScaleDown","property wrapper",
"CIconT","entity boundary","LoadOEMIconMetric","property wrapper",
"CIconT","entity boundary","LoadOEMIconWithScaleDown","property wrapper",
"CMenuT","entity boundary","CMenuT","constructor",
"CMenuT","entity boundary","~CMenuT","destructor",
"CMenuT","entity boundary","operator=","get non-void-command collaborator",
"CMenuT","entity boundary","Attach","command collaborator",
"CMenuT","entity boundary","Detach","property set collaborator",
"CMenuT","entity boundary","operatorHMENU","get",
"CMenuT","entity boundary","IsNull","predicate",
"CMenuT","entity boundary","IsMenu","property collaborator",
"CMenuT","entity boundary","CreateMenu","property set collaborator",
"CMenuT","entity boundary","CreatePopupMenu","property set collaborator",
"CMenuT","entity boundary","LoadMenu","property set collaborator",
"CMenuT","entity boundary","LoadMenuIndirect","property set collaborator",
"CMenuT","entity boundary","DestroyMenu","property set collaborator",
"CMenuT","entity boundary","DeleteMenu","property non-void-command collaborator",
"CMenuT","entity boundary","TrackPopupMenu","property non-void-command collaborator",
"CMenuT","entity boundary","TrackPopupMenuEx","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuInfo","property collaborator",
"CMenuT","entity boundary","SetMenuInfo","property non-void-command collaborator",
"CMenuT","entity boundary","AppendMenu","property non-void-command collaborator",
"CMenuT","entity boundary","AppendMenu","property non-void-command collaborator",
"CMenuT","entity boundary","AppendMenu","property non-void-command collaborator",
"CMenuT","entity boundary","AppendMenu","property non-void-command collaborator",
"CMenuT","entity boundary","CheckMenuItem","property non-void-command collaborator",
"CMenuT","entity boundary","EnableMenuItem","property non-void-command collaborator",
"CMenuT","entity boundary","HiliteMenuItem","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuItemCount","property",
"CMenuT","entity boundary","GetMenuItemID","property collaborator",
"CMenuT","entity boundary","GetMenuState","property collaborator",
"CMenuT","entity boundary","GetMenuString","property collaborator",
"CMenuT","entity boundary","GetMenuStringLen","property collaborator",
"CMenuT","entity boundary","GetMenuString","property collaborator",
"CMenuT","entity boundary","GetMenuString","property collaborator",
"CMenuT","entity boundary","GetSubMenu","property collaborator",
"CMenuT","entity boundary","InsertMenu","property non-void-command collaborator",
"CMenuT","entity boundary","InsertMenu","property non-void-command collaborator",
"CMenuT","entity boundary","InsertMenu","property non-void-command collaborator",
"CMenuT","entity boundary","InsertMenu","property non-void-command collaborator",
"CMenuT","entity boundary","ModifyMenu","property non-void-command collaborator",
"CMenuT","entity boundary","ModifyMenu","property non-void-command collaborator",
"CMenuT","entity boundary","ModifyMenu","property non-void-command collaborator",
"CMenuT","entity boundary","ModifyMenu","property non-void-command collaborator",
"CMenuT","entity boundary","RemoveMenu","property non-void-command collaborator",
"CMenuT","entity boundary","SetMenuItemBitmaps","property non-void-command collaborator",
"CMenuT","entity boundary","CheckMenuRadioItem","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuItemInfo","property collaborator",
"CMenuT","entity boundary","SetMenuItemInfo","property non-void-command collaborator",
"CMenuT","entity boundary","InsertMenuItem","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuDefaultItem","property collaborator",
"CMenuT","entity boundary","SetMenuDefaultItem","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuItemRect","property collaborator",
"CMenuT","entity boundary","MenuItemFromPoint","property collaborator",
"CMenuT","entity boundary","SetMenuContextHelpId","property non-void-command collaborator",
"CMenuT","entity boundary","GetMenuContextHelpId","property collaborator",
"CEnhMetaFileInfo","entity boundary data-class","CEnhMetaFileInfo","constructor",
"CEnhMetaFileInfo","entity boundary data-class","~CEnhMetaFileInfo","destructor",
"CEnhMetaFileInfo","entity boundary data-class","GetEnhMetaFileBits","get set collaborator",
"CEnhMetaFileInfo","entity boundary data-class","GetEnhMetaFileDescription","get set collaborator",
"CEnhMetaFileInfo","entity boundary data-class","GetEnhMetaFileHeader","property non-void-command collaborator",
"CEnhMetaFileInfo","entity boundary data-class","GetEnhMetaFilePixelFormat","property wrapper",
"CRgnT","entity boundary","CRgnT","constructor",
"CRgnT","entity boundary","~CRgnT","destructor",
"CRgnT","entity boundary","operator=","get non-void-command collaborator",
"CRgnT","entity boundary","Attach","set collaborator",
"CRgnT","entity boundary","Detach","property set collaborator",
"CRgnT","entity boundary","operatorHRGN","get",
"CRgnT","entity boundary","IsNull","predicate",
"CRgnT","entity boundary","CreateRectRgn","get set collaborator",
