Method Stereotype,Stereotype Count
get,549
predicate,236
property,652
void-accessor,0
set,218
command,664
non-void-command,843
collaborator,1257
controller,567
wrapper,71
constructor,4740
copy-constructor,12
destructor,0
factory,80
incidental,95
stateless,571
empty,53
unclassified,3
Total,10611
