Unique Method Stereotype,Method Count
property non-void-command,4
predicate non-void-command collaborator,4
non-void-command factory collaborator,1
predicate non-void-command,1
property non-void-command collaborator,8
set collaborator,3
get,8
property,1
set,2
constructor,11
get collaborator,1
incidental,3
property controller,1
controller stateless,6
wrapper stateless,4
command collaborator,33
factory controller,2
command,13
empty,1
controller,2
factory collaborator stateless,1
wrapper,1
property factory controller,1
Total,112
