Method Stereotype,Stereotype Count
get,537
predicate,221
property,1901
void-accessor,102
set,658
command,1210
non-void-command,649
collaborator,1871
controller,429
wrapper,2299
constructor,807
copy-constructor,20
destructor,38
factory,158
incidental,317
stateless,861
empty,35
unclassified,13
Total,12126
