Method Stereotype,Stereotype Count
get,53
predicate,25
property,215
void-accessor,3
set,6
command,308
non-void-command,209
collaborator,481
controller,339
wrapper,383
constructor,165
copy-constructor,2
destructor,0
factory,63
incidental,16
stateless,642
empty,4
unclassified,1
Total,2915
