Unique Class Stereotype,Class Count
data-provider,1
data-provider data-class small-class,1
unclassified,7
entity boundary,8
entity factory controller,3
lazy-class small-class,1
entity commander boundary,5
pure-controller degenerate small-class,9
data-provider boundary data-class small-class,5
data-provider boundary,1
controller degenerate,2
factory degenerate small-class,15
factory controller small-class,1
pure-controller degenerate,4
commander boundary small-class,4
pure-controller small-class,1
boundary,14
degenerate,9
boundary degenerate,13
commander boundary,17
entity factory controller small-class,9
empty,114
commander,4
entity small-class,9
entity,1
entity data-provider boundary,3
entity commander boundary degenerate,1
boundary degenerate small-class,5
degenerate small-class,4
entity boundary small-class,7
small-class,5
boundary small-class,4
data-provider data-class,4
factory degenerate,1
entity boundary degenerate,2
commander small-class,2
Total,296
