Class Stereotype,Stereotype Count
entity,201
minimal-entity,16
data-provider,141
commander,1107
boundary,796
factory,40
controller,47
pure-controller,45
large-class,2
lazy-class,30
degenerate,220
data-class,67
small-class,488
empty,1109
unclassified,416
Total,4725
