Method Stereotype,Stereotype Count
get,2839
predicate,2334
property,4041
void-accessor,645
set,2894
command,11005
non-void-command,5067
collaborator,9567
controller,1091
wrapper,1407
constructor,3025
copy-constructor,62
destructor,0
factory,949
incidental,918
stateless,1158
empty,886
unclassified,28
Total,47916
