Unique Class Stereotype,Class Count
pure-controller,1
pure-controller small-class,1
degenerate small-class,1
commander,15
pure-controller degenerate small-class,45
commander boundary,7
boundary degenerate,1
degenerate,8
commander boundary small-class,5
entity boundary,6
commander boundary data-class,1
controller small-class,2
boundary data-class small-class,1
entity boundary degenerate,4
empty,37
unclassified,12
commander small-class,5
data-provider lazy-class degenerate,1
boundary degenerate small-class,4
boundary,9
pure-controller degenerate,14
small-class,7
entity boundary small-class,4
Total,191
