Method Stereotype,Stereotype Count
get,24
predicate,3
property,256
void-accessor,0
set,30
command,317
non-void-command,257
collaborator,325
controller,249
wrapper,105
constructor,98
copy-constructor,1
destructor,0
factory,20
incidental,16
stateless,340
empty,5
unclassified,1
Total,2047
