Unique Class Stereotype,Class Count
data-provider boundary lazy-class degenerate,1
data-provider small-class,1
entity factory controller small-class,3
data-provider degenerate,2
entity minimal-entity boundary,3
factory controller small-class,2
entity boundary data-class,1
boundary data-class small-class,2
data-provider lazy-class degenerate,1
pure-controller,3
data-provider,11
data-provider boundary data-class small-class,10
data-provider boundary small-class,24
commander lazy-class,1
data-provider data-class small-class,4
commander degenerate,10
controller,5
entity commander boundary,4
pure-controller degenerate small-class,39
data-class,5
controller small-class,2
unclassified,196
minimal-entity commander boundary,1
data-provider boundary data-class,3
pure-controller degenerate,64
entity factory controller,3
boundary degenerate small-class,19
degenerate small-class,40
data-provider lazy-class small-class,1
entity,2
commander,41
factory controller,1
empty,200
entity small-class,2
data-provider boundary,7
entity boundary small-class,14
small-class,13
commander boundary,42
boundary degenerate,23
entity data-class small-class,1
factory degenerate small-class,3
controller degenerate,23
data-class small-class,1
entity boundary,42
factory pure-controller degenerate,1
boundary,211
degenerate,218
pure-controller small-class,21
commander boundary data-class small-class,3
entity boundary degenerate,9
commander small-class,13
entity data-provider boundary,3
commander boundary small-class,14
data-provider data-class,1
factory degenerate,3
boundary data-class,3
minimal-entity boundary,9
Total,1385
