Method Stereotype,Stereotype Count
get,44
predicate,195
property,1208
void-accessor,43
set,146
command,510
non-void-command,1518
collaborator,2078
controller,479
wrapper,473
constructor,665
copy-constructor,195
destructor,0
factory,290
incidental,176
stateless,593
empty,9
unclassified,1
Total,8623
