Class Stereotype,Stereotype Count
entity,222
minimal-entity,0
data-provider,16
commander,198
boundary,466
factory,41
controller,47
pure-controller,91
large-class,0
lazy-class,3
degenerate,180
data-class,29
small-class,422
empty,689
unclassified,27
Total,2431
