Unique Class Stereotype,Class Count
commander boundary small-class,1
data-provider,1
pure-controller small-class,1
controller data-class small-class,1
pure-controller degenerate small-class,1
entity small-class,1
factory pure-controller degenerate small-class,1
entity boundary,1
boundary degenerate small-class,1
factory controller,1
entity commander boundary,1
boundary data-class,1
entity boundary small-class,5
empty,62
unclassified,1
boundary data-class small-class,1
commander boundary data-class small-class,1
boundary,1
data-provider boundary,1
data-provider boundary data-class small-class,1
boundary small-class,1
commander boundary data-class,1
Total,87
