Class Stereotype,Stereotype Count
entity,1016
minimal-entity,0
data-provider,97
commander,1240
boundary,2405
factory,243
controller,246
pure-controller,749
large-class,0
lazy-class,32
degenerate,1389
data-class,50
small-class,2777
empty,1934
unclassified,187
Total,12365
