Unique Class Stereotype,Class Count
controller degenerate,1
minimal-entity commander boundary,1
data-provider boundary small-class,1
entity factory controller small-class,2
data-provider,15
data-provider data-class small-class,4
boundary degenerate small-class,6
controller small-class,2
unclassified,70
commander boundary small-class,4
empty,98
commander,22
small-class,19
entity boundary small-class,9
boundary small-class,2
commander data-class small-class,2
boundary data-class,1
data-provider small-class,4
commander boundary,8
boundary degenerate,1
entity boundary,21
data-class small-class,3
lazy-class degenerate,1
pure-controller small-class,1
degenerate,13
boundary,15
pure-controller degenerate,2
lazy-class,1
data-provider boundary,6
commander boundary data-class,1
commander small-class,4
entity boundary degenerate,1
entity data-provider boundary,1
degenerate small-class,4
entity commander boundary,7
pure-controller degenerate small-class,2
Total,355
