Class Name,Class Stereotype,Method Name,Method Stereotype
"TypefaceUtils","empty","TypefaceUtils","constructor"
"CalligraphyApplication","commander small-class","onCreate","command"
"CalligraphyLayoutInflater","entity boundary","CalligraphyLayoutInflater","constructor"
"CalligraphyLayoutInflater","entity boundary","CalligraphyLayoutInflater","constructor"
"CalligraphyLayoutInflater","entity boundary","cloneInContext","property factory collaborator"
"CalligraphyLayoutInflater","entity boundary","inflate","property non-void-command collaborator"
"CalligraphyLayoutInflater","entity boundary","setUpLayoutFactories","command"
"CalligraphyLayoutInflater","entity boundary","setFactory","command collaborator"
"CalligraphyLayoutInflater","entity boundary","setFactory2","command collaborator"
"CalligraphyLayoutInflater","entity boundary","setPrivateFactoryInternal","set collaborator"
"CalligraphyLayoutInflater","entity boundary","onActivityCreateView","property non-void-command collaborator"
"CalligraphyLayoutInflater","entity boundary","onCreateView","property non-void-command collaborator"
"CalligraphyLayoutInflater","entity boundary","onCreateView","property non-void-command collaborator"
"CalligraphyLayoutInflater","entity boundary","createCustomViewInternal","property set collaborator"
"CustomTextView","empty","CustomTextView","constructor"
"CustomTextView","empty","CustomTextView","constructor"
"CustomTextView","empty","CustomTextView","constructor"
"PlaceholderFragment","degenerate","onCreateView","controller stateless"
"PlaceholderFragment","degenerate","onViewCreated","command collaborator"
"PlaceholderFragment","degenerate","onClickBoldButton","wrapper stateless"
"PlaceholderFragment","degenerate","onClickDefaultButton","controller stateless"
"CustomViewWithTypefaceSupport","commander boundary","CustomViewWithTypefaceSupport","constructor"
"CustomViewWithTypefaceSupport","commander boundary","CustomViewWithTypefaceSupport","constructor"
"CustomViewWithTypefaceSupport","commander boundary","CustomViewWithTypefaceSupport","constructor"
"CustomViewWithTypefaceSupport","commander boundary","CustomViewWithTypefaceSupport","constructor"
"CustomViewWithTypefaceSupport","commander boundary","init","command"
"CustomViewWithTypefaceSupport","commander boundary","onDraw","command collaborator"
"CustomViewWithTypefaceSupport","commander boundary","onMeasure","wrapper"
"CustomViewWithTypefaceSupport","commander boundary","setTypeface","command collaborator"
"CalligraphyFactory","boundary","CalligraphyFactory","constructor"
"CalligraphyFactory","boundary","onViewCreated","property non-void-command collaborator"
"CalligraphyFactory","boundary","onViewCreatedInternal","command collaborator"
"CalligraphyFactory","boundary","getDefaultTypeface","controller stateless"
"CalligraphyFactory","boundary","resolveFontPath","property wrapper"
"CalligraphyFactory","boundary","applyFontToToolbar","command collaborator"
"TextField","empty","TextField","constructor"
"CalligraphyTypefaceSpan","commander boundary","CalligraphyTypefaceSpan","constructor"
"CalligraphyTypefaceSpan","commander boundary","updateDrawState","command collaborator"
"CalligraphyTypefaceSpan","commander boundary","updateMeasureState","command collaborator"
"CalligraphyTypefaceSpan","commander boundary","apply","command collaborator"
"CalligraphyConfig","data-provider","CalligraphyConfig","constructor"
"CalligraphyConfig","data-provider","getFontPath","get"
"CalligraphyConfig","data-provider","isFontSet","get"
"CalligraphyConfig","data-provider","isReflection","get"
"CalligraphyConfig","data-provider","isCustomViewCreation","get"
"CalligraphyConfig","data-provider","isCustomViewTypefaceSupport","get"
"CalligraphyConfig","data-provider","isCustomViewHasTypeface","predicate non-void-command collaborator"
"CalligraphyConfig","data-provider","getClassStyles","get collaborator"
"CalligraphyConfig","data-provider","getAttrId","get"
"MainActivity","commander boundary small-class","onCreate","command collaborator"
"MainActivity","commander boundary small-class","attachBaseContext","command collaborator"
"CalligraphyContextWrapper","factory controller small-class","CalligraphyContextWrapper","constructor"
"CalligraphyContextWrapper","factory controller small-class","CalligraphyContextWrapper","constructor"
"CalligraphyContextWrapper","factory controller small-class","getSystemService","get property set factory collaborator"
"CalligraphyUtils","empty","CalligraphyUtils","constructor"
