Class Stereotype,Stereotype Count
entity,180
minimal-entity,7
data-provider,135
commander,152
boundary,495
factory,1
controller,16
pure-controller,77
large-class,0
lazy-class,19
degenerate,186
data-class,68
small-class,325
empty,248
unclassified,141
Total,2050
