Class Stereotype,Stereotype Count
entity,66
minimal-entity,1
data-provider,33
commander,298
boundary,322
factory,6
controller,14
pure-controller,23
large-class,0
lazy-class,7
degenerate,56
data-class,21
small-class,288
empty,201
unclassified,96
Total,1432
