Unique Method Stereotype,Method Count
get wrapper,8
destructor,2
predicate set collaborator,1
collaborator,2
non-void-command factory collaborator,1
get non-void-command,4
void-accessor set collaborator,1
get property wrapper,2
get collaborator,21
void-accessor command,6
factory controller stateless,2
factory controller,1
empty,3
collaborator stateless,1
set factory collaborator,2
property,16
unclassified,1
get property non-void-command factory collaborator,1
factory collaborator,2
factory wrapper stateless,2
predicate collaborator,19
property wrapper,99
command collaborator,65
property factory collaborator,10
wrapper,14
factory collaborator stateless,4
property factory,1
predicate non-void-command,44
property non-void-command factory collaborator,3
property collaborator,11
property non-void-command,90
void-accessor wrapper,1
wrapper stateless,74
set,78
factory collaborator incidental,1
property set,1
constructor,276
non-void-command,162
predicate wrapper,13
non-void-command collaborator,194
property non-void-command collaborator,78
set collaborator,25
property controller,84
controller stateless,12
command,43
predicate,38
void-accessor command collaborator,16
void-accessor collaborator,3
void-accessor,9
get property non-void-command collaborator,1
get,41
collaborator incidental,108
predicate non-void-command collaborator,69
controller,4
copy-constructor,16
incidental,15
Total,1801
