Method Stereotype,Stereotype Count
get,78
predicate,184
property,397
void-accessor,36
set,108
command,130
non-void-command,647
collaborator,639
controller,103
wrapper,213
constructor,276
copy-constructor,16
destructor,2
factory,30
incidental,124
stateless,95
empty,3
unclassified,1
Total,3082
