Unique Class Stereotype,Class Count
boundary data-class small-class,1
minimal-entity commander boundary,1
commander data-class,1
data-provider lazy-class small-class,1
entity,1
data-provider boundary,2
entity factory controller small-class,1
boundary degenerate,4
data-provider boundary data-class small-class,1
commander data-class small-class,1
data-provider small-class,5
lazy-class small-class,1
entity factory controller,1
commander boundary lazy-class,1
minimal-entity boundary,2
boundary data-class,1
data-class,2
lazy-class,5
boundary degenerate small-class,16
entity data-provider boundary,1
data-provider,1
commander lazy-class,1
data-provider data-class small-class,9
entity boundary degenerate,4
commander small-class,10
commander boundary,96
commander boundary small-class,13
entity small-class,2
empty,216
commander,45
factory controller data-class small-class,3
data-provider boundary small-class,12
small-class,34
entity boundary small-class,43
pure-controller small-class,1
degenerate,3
boundary,28
entity boundary,19
data-class small-class,6
unclassified,63
controller small-class,10
factory degenerate small-class,19
factory controller small-class,17
controller degenerate,1
boundary lazy-class,2
degenerate small-class,50
controller,8
factory pure-controller degenerate small-class,2
entity boundary data-class small-class,1
entity commander boundary,23
factory pure-controller small-class,11
pure-controller degenerate small-class,18
factory small-class,3
commander boundary degenerate,3
Total,826
