Class Name,Class Stereotype,Method Name,Method Stereotype
"PtpObject","unclassified","GetName","get"
"PtpObject","unclassified","GetParentId","get collaborator"
"PtpObject","unclassified","GetObjectId","get collaborator"
"PtpObject","unclassified","GetIsRegistered","predicate"
"PtpObject","unclassified","Register","set collaborator"
"PtpObject","unclassified","Unregister","set"
"ConsoleMainLoop","commander","Run","wrapper"
"ConsoleMainLoop","commander","ConsoleMainLoop","constructor"
"ConsoleMainLoop","commander","Initialize","non-void-command collaborator"
"ConsoleMainLoop","commander","Finalize","command"
"ConsoleMainLoop","commander","RedrawConsole","command"
"ConsoleMainLoop","commander","ProcessEvent","command"
"AsyncUsbServer","lazy-class degenerate","AsyncUsbServer","constructor"
"AsyncUsbServer","lazy-class degenerate","ReadPacket","controller stateless"
"AsyncUsbServer","lazy-class degenerate","WritePacket","controller stateless"
"AsyncUsbServer","lazy-class degenerate","AsyncUsbServer::Initialize","set collaborator"
"AsyncUsbServer","lazy-class degenerate","AsyncUsbServer::Finalize","controller stateless"
"AsyncUsbServer","lazy-class degenerate","AsyncUsbServer::TransferPacketImpl","collaborator"
"InstallUpdateMenu","commander boundary","InstallUpdateMenu::InstallUpdateMenu","constructor"
"InstallUpdateMenu","commander boundary","InstallUpdateMenu::MarkForReboot","set"
"InstallUpdateMenu","commander boundary","InstallUpdateMenu::TransitionUpdateState","property non-void-command collaborator"
"InstallUpdateMenu","commander boundary","InstallUpdateMenu::Update","controller"
"InstallUpdateMenu","commander boundary","InstallUpdateMenu::Draw","set collaborator"
"ChooseExfatMenu","pure-controller small-class","ChooseExfatMenu::ChooseExfatMenu","constructor"
"ChooseExfatMenu","pure-controller small-class","ChooseExfatMenu::Update","controller"
"ChooseExfatMenu","pure-controller small-class","ChooseExfatMenu::Draw","controller"
"ValidateUpdateMenu","commander boundary","ValidateUpdateMenu::ValidateUpdateMenu","constructor"
"ValidateUpdateMenu","commander boundary","ValidateUpdateMenu::GetUpdateInformation","property set collaborator"
"ValidateUpdateMenu","commander boundary","ValidateUpdateMenu::ValidateUpdate","set"
"ValidateUpdateMenu","commander boundary","ValidateUpdateMenu::Update","controller"
"ValidateUpdateMenu","commander boundary","ValidateUpdateMenu::Draw","set collaborator"
"FileMenu","boundary","FileMenu::FileMenu","constructor"
