Method Stereotype,Stereotype Count
get,28
predicate,94
property,340
void-accessor,61
set,24
command,203
non-void-command,419
collaborator,366
controller,215
wrapper,66
constructor,49
copy-constructor,0
destructor,0
factory,64
incidental,252
stateless,299
empty,0
unclassified,3
Total,2483
