Unique Class Stereotype,Class Count
pure-controller,1
controller data-class small-class,1
data-provider boundary data-class,1
data-provider boundary small-class,2
commander boundary lazy-class degenerate,2
data-provider data-class small-class,4
factory small-class,1
entity data-provider boundary,1
controller,2
factory pure-controller degenerate small-class,2
data-provider,1
entity boundary small-class,5
entity factory controller small-class,3
data-provider boundary,1
boundary degenerate,18
commander boundary,20
data-provider boundary data-class small-class,4
commander data-class small-class,3
boundary small-class,3
factory degenerate small-class,5
controller degenerate,4
factory controller small-class,6
boundary degenerate small-class,9
entity factory controller,3
lazy-class small-class,1
data-class small-class,1
entity boundary,7
controller small-class,4
unclassified,30
boundary data-class small-class,2
factory pure-controller small-class,2
entity commander boundary,7
pure-controller degenerate small-class,19
degenerate small-class,16
commander boundary small-class,10
commander degenerate,2
factory controller,1
entity small-class,1
empty,91
commander,21
controller lazy-class degenerate,1
commander boundary degenerate,4
lazy-class degenerate,7
pure-controller degenerate,10
pure-controller small-class,5
degenerate,20
boundary,27
small-class,14
boundary data-class,1
commander boundary data-class small-class,1
commander small-class,4
Total,411
