Unique Class Stereotype,Class Count
commander small-class,1
data-provider boundary small-class,1
degenerate small-class,1
small-class,1
entity boundary small-class,2
commander data-class small-class,1
empty,30
unclassified,8
pure-controller small-class,1
data-provider data-class small-class,3
data-provider,2
entity boundary,7
boundary,2
data-provider lazy-class,1
data-provider boundary data-class small-class,1
data-provider boundary,6
pure-controller degenerate small-class,1
data-provider small-class,3
Total,72
