Class Stereotype,Stereotype Count
entity,214
minimal-entity,7
data-provider,95
commander,293
boundary,517
factory,135
controller,115
pure-controller,151
large-class,0
lazy-class,45
degenerate,363
data-class,83
small-class,666
empty,564
unclassified,127
Total,3375
