Unique Method Stereotype,Method Count
collaborator,1
get property set collaborator,1
property,3
get wrapper,9
void-accessor set collaborator,1
get non-void-command,2
unclassified,6
property set,1
incidental,1
predicate non-void-command collaborator,2
copy-constructor,21
controller,12
empty,94
command,23
non-void-command collaborator,118
property non-void-command,1
property collaborator,72
void-accessor command collaborator,64
destructor,18
predicate collaborator,2
wrapper,16
property set collaborator,10
constructor,177
set,14
get set collaborator,5
get collaborator,54
void-accessor wrapper,16
wrapper stateless,18
command collaborator,20
property wrapper,25
get non-void-command collaborator,8
void-accessor controller,21
predicate,5
void-accessor command,4
controller stateless,30
set collaborator,46
property non-void-command collaborator,44
property controller,14
get,7
collaborator incidental,32
Total,1018
