Unique Class Stereotype,Class Count
data-provider,1
data-provider boundary data-class,1
commander boundary data-class,1
boundary data-class small-class,3
data-provider data-class small-class,1
commander,2
empty,202
entity boundary small-class,8
small-class,8
boundary degenerate small-class,9
commander boundary,10
boundary degenerate,2
data-provider boundary small-class,22
entity commander boundary,5
pure-controller degenerate small-class,13
data-class small-class,1
entity boundary,16
commander boundary small-class,6
degenerate,2
boundary,6
pure-controller small-class,21
boundary small-class,20
data-provider boundary data-class small-class,5
data-provider boundary,4
unclassified,10
controller small-class,2
commander small-class,10
commander boundary data-class small-class,2
degenerate small-class,6
boundary lazy-class,2
entity minimal-entity boundary,2
minimal-entity boundary,1
boundary data-class,1
data-provider small-class,1
minimal-entity boundary lazy-class,1
entity data-provider boundary,5
Total,412
