Unique Class Stereotype,Class Count
controller,1
boundary degenerate,1
boundary degenerate small-class,6
entity boundary small-class,4
small-class,2
entity minimal-entity boundary,2
data-provider,4
data-provider boundary,10
boundary small-class,1
commander boundary small-class,9
data-provider data-class small-class,1
commander lazy-class,1
data-provider boundary small-class,1
controller small-class,1
unclassified,13
commander,12
empty,38
commander boundary,18
boundary,11
degenerate,3
entity boundary,12
data-class small-class,1
commander small-class,8
degenerate small-class,2
entity commander boundary,4
pure-controller degenerate small-class,3
data-provider small-class,4
boundary data-class,1
commander data-class,1
data-provider lazy-class small-class,3
controller degenerate,1
commander boundary degenerate,1
Total,180
