Unique Method Stereotype,Method Count
factory controller stateless,2
get collaborator,93
wrapper,45
get set,5
controller stateless,8
wrapper stateless,8
void-accessor wrapper,2
predicate wrapper,1
predicate,7
get property,2
empty,32
factory collaborator,3
unclassified,27
command,24
command collaborator,75
predicate non-void-command,4
non-void-command factory collaborator,1
get non-void-command collaborator,1
property wrapper,7
factory collaborator stateless,7
destructor,65
void-accessor command collaborator,4
constructor,248
get property collaborator,1
set,69
predicate collaborator,2
factory wrapper stateless,1
property,42
predicate set collaborator,9
property factory collaborator,7
void-accessor command,2
collaborator incidental,50
get,14
property non-void-command factory collaborator,1
property non-void-command,46
property collaborator,2
predicate set,2
set factory collaborator,4
property command collaborator,9
property controller,11
property non-void-command collaborator,10
set collaborator,97
copy-constructor,94
predicate non-void-command collaborator,15
incidental,144
controller,10
get non-void-command,1
void-accessor set collaborator,3
Total,1317
