Unique Method Stereotype,Method Count
wrapper,1
predicate collaborator,1
property set collaborator,2
get property non-void-command factory collaborator,1
collaborator stateless,1
get property set collaborator,1
property factory collaborator,2
wrapper stateless,4
get collaborator,3
command,30
empty,2
get property controller,1
constructor,16
get property collaborator,1
set,4
predicate,6
get predicate,2
command collaborator,53
controller stateless,7
get non-void-command collaborator,1
property wrapper,7
void-accessor collaborator,1
property non-void-command,4
property non-void-command factory collaborator,5
property collaborator,2
non-void-command collaborator,1
predicate wrapper,4
non-void-command factory collaborator,3
get wrapper,1
get non-void-command,1
get property non-void-command collaborator,2
get,2
collaborator incidental,3
copy-constructor,3
incidental,3
predicate non-void-command collaborator,6
controller,4
property controller,2
property non-void-command collaborator,8
set collaborator,10
Total,211
