Class Stereotype,Stereotype Count
entity,403
minimal-entity,3
data-provider,58
commander,449
boundary,851
factory,474
controller,488
pure-controller,131
large-class,0
lazy-class,12
degenerate,241
data-class,69
small-class,1175
empty,726
unclassified,93
Total,5173
