Method Stereotype,Stereotype Count
get,1337
predicate,488
property,1666
void-accessor,30
set,636
command,2017
non-void-command,1942
collaborator,3077
controller,429
wrapper,252
constructor,653
copy-constructor,20
destructor,0
factory,363
incidental,270
stateless,454
empty,74
unclassified,3
Total,13711
