Class Stereotype,Stereotype Count
entity,127
minimal-entity,7
data-provider,148
commander,655
boundary,413
factory,5
controller,14
pure-controller,39
large-class,0
lazy-class,15
degenerate,111
data-class,62
small-class,678
empty,262
unclassified,139
Total,2675
