Method Stereotype,Stereotype Count
get,145
predicate,80
property,430
void-accessor,9
set,191
command,951
non-void-command,439
collaborator,1017
controller,544
wrapper,430
constructor,462
copy-constructor,20
destructor,0
factory,91
incidental,69
stateless,788
empty,25
unclassified,2
Total,5693
