Unique Class Stereotype,Class Count
data-provider boundary,2
minimal-entity commander boundary,2
lazy-class small-class,1
data-class,2
commander lazy-class small-class,1
data-provider small-class,14
controller degenerate,1
lazy-class degenerate,1
factory degenerate small-class,3
controller data-class small-class,1
factory controller small-class,6
data-provider,4
entity factory controller small-class,1
pure-controller,4
data-provider data-class small-class,16
controller small-class,6
unclassified,37
boundary degenerate,16
commander boundary,65
commander boundary small-class,36
data-provider boundary small-class,12
degenerate small-class,31
pure-controller degenerate,41
factory pure-controller small-class,1
pure-controller degenerate small-class,106
entity commander boundary,17
boundary degenerate small-class,73
pure-controller small-class,11
boundary,26
degenerate,22
commander boundary data-class small-class,7
commander small-class,60
commander boundary degenerate,3
data-provider boundary lazy-class degenerate,1
factory controller,2
empty,299
commander,87
entity small-class,4
data-provider lazy-class small-class,1
entity,1
data-class small-class,1
entity boundary,41
controller,1
factory pure-controller degenerate small-class,1
small-class,41
entity boundary small-class,58
data-provider boundary data-class small-class,1
entity data-provider boundary,2
factory degenerate,2
boundary small-class,11
commander data-class small-class,4
data-provider data-class,1
Total,1188
