Method Stereotype,Stereotype Count
get,592
predicate,328
property,704
void-accessor,598
set,320
command,1040
non-void-command,290
collaborator,2266
controller,467
wrapper,342
constructor,277
copy-constructor,65
destructor,79
factory,63
incidental,177
stateless,288
empty,83
unclassified,28
Total,8007
