Class Stereotype,Stereotype Count
entity,445
minimal-entity,39
data-provider,92
commander,1318
boundary,1582
factory,34
controller,131
pure-controller,293
large-class,1
lazy-class,48
degenerate,685
data-class,169
small-class,829
empty,756
unclassified,688
Total,7110
