Method Stereotype,Stereotype Count
get,7336
predicate,1988
property,6441
void-accessor,51
set,6496
command,13686
non-void-command,8389
collaborator,17478
controller,3671
wrapper,1827
constructor,3387
copy-constructor,47
destructor,0
factory,2138
incidental,2451
stateless,4314
empty,701
unclassified,26
Total,80427
