Method Stereotype,Stereotype Count
get,578
predicate,434
property,5319
void-accessor,435
set,465
command,1909
non-void-command,5030
collaborator,6940
controller,1649
wrapper,1510
constructor,2052
copy-constructor,50
destructor,8
factory,965
incidental,806
stateless,2144
empty,54
unclassified,2
Total,30350
