Method Stereotype,Stereotype Count
get,623
predicate,851
property,1618
void-accessor,123
set,657
command,1070
non-void-command,1111
collaborator,3058
controller,1914
wrapper,1193
constructor,1115
copy-constructor,60
destructor,198
factory,52
incidental,433
stateless,1728
empty,221
unclassified,32
Total,16057
