Method Stereotype,Stereotype Count
get,627
predicate,1920
property,3458
void-accessor,156
set,979
command,1867
non-void-command,2665
collaborator,4803
controller,428
wrapper,1270
constructor,976
copy-constructor,42
destructor,395
factory,9
incidental,252
stateless,333
empty,32
unclassified,56
Total,20268
