Unique Method Stereotype,Method Count
non-void-command,1
void-accessor command collaborator,2
property command collaborator,2
property set factory collaborator,2
void-accessor controller,1
property set collaborator,7
get property,2
get property non-void-command,2
get set collaborator,11
get wrapper,5
get property collaborator,1
set,38
property factory controller,1
property set,3
unclassified,17
wrapper,31
get set,7
collaborator,18
controller stateless,61
set collaborator,30
property controller,11
property non-void-command collaborator,120
predicate controller,6
non-void-command factory collaborator,3
non-void-command collaborator,1
predicate wrapper,24
predicate non-void-command,48
empty,32
command,162
command collaborator,273
destructor,70
get property wrapper,4
get non-void-command,13
predicate collaborator,21
property non-void-command,25
property collaborator,191
predicate set,6
property non-void-command factory collaborator,6
constructor,309
get non-void-command collaborator,15
property wrapper,53
get controller,1
factory controller stateless,9
predicate set collaborator,4
property,180
predicate,122
collaborator incidental,29
get property non-void-command collaborator,4
get,129
get collaborator,112
controller,8
predicate non-void-command collaborator,32
copy-constructor,20
incidental,49
wrapper stateless,99
Total,2433
