Method Stereotype,Stereotype Count
get,306
predicate,263
property,614
void-accessor,3
set,108
command,439
non-void-command,270
collaborator,884
controller,98
wrapper,216
constructor,309
copy-constructor,20
destructor,70
factory,21
incidental,78
stateless,169
empty,32
unclassified,17
Total,3917
