Unique Class Stereotype,Class Count
data-provider boundary data-class,1
boundary data-class,1
lazy-class,1
entity data-provider boundary,3
entity boundary small-class,3
data-class,1
data-provider lazy-class small-class,1
controller degenerate,2
factory controller small-class,1
data-class small-class,2
entity boundary,19
factory pure-controller degenerate,1
controller small-class,1
unclassified,17
small-class,17
data-provider boundary,22
data-provider boundary data-class small-class,10
factory controller data-class small-class,1
data-provider boundary small-class,21
degenerate,10
boundary,17
empty,378
commander,8
entity small-class,1
commander boundary,7
boundary degenerate,2
commander small-class,1
entity boundary degenerate,1
data-provider,35
data-provider data-class small-class,5
boundary data-class small-class,4
lazy-class data-class small-class,1
boundary degenerate small-class,35
entity commander boundary,4
pure-controller degenerate small-class,6
data-provider small-class,13
commander boundary small-class,3
boundary lazy-class,2
degenerate small-class,7
data-provider data-class,3
boundary small-class,4
commander data-class small-class,1
Total,673
