Method Stereotype,Stereotype Count
get,1000
predicate,1183
property,2058
void-accessor,190
set,861
command,4476
non-void-command,1717
collaborator,5901
controller,571
wrapper,2014
constructor,953
copy-constructor,42
destructor,417
factory,84
incidental,784
stateless,1665
empty,313
unclassified,91
Total,24320
