Class Name,Class Stereotype,Method Name,Method Stereotype
"ViewPagerChartsActivity","commander","onCreate","command collaborator",
"ViewPagerChartsActivity","commander","onTabSelected","command collaborator",
"ViewPagerChartsActivity","commander","onTabUnselected","empty",
"ViewPagerChartsActivity","commander","onTabReselected","empty",
"TempoChartActivity","commander boundary small-class","onCreate","command collaborator",
"SpeedChartActivity","commander boundary small-class","onCreate","command collaborator",
"PreviewLineChartActivity","commander boundary small-class","onCreate","command collaborator",
"PieChartActivity","commander boundary small-class","onCreate","command collaborator",
"LineChartActivity","commander boundary small-class","onCreate","command collaborator",
"ColumnChartActivity","commander boundary small-class","onCreate","command collaborator",
"BubbleChartActivity","commander boundary small-class","onCreate","command collaborator",
"HackyViewPager","entity boundary small-class","HackyViewPager","constructor",
"HackyViewPager","entity boundary small-class","HackyViewPager","constructor",
"HackyViewPager","entity boundary small-class","onInterceptTouchEvent","predicate non-void-command collaborator",
"HackyDrawerLayout","entity boundary small-class","HackyDrawerLayout","constructor",
"HackyDrawerLayout","entity boundary small-class","HackyDrawerLayout","constructor",
"HackyDrawerLayout","entity boundary small-class","HackyDrawerLayout","constructor",
"HackyDrawerLayout","entity boundary small-class","onInterceptTouchEvent","predicate non-void-command collaborator",
"PreviewLineChartView","unclassified","PreviewLineChartView","constructor",
"PreviewLineChartView","unclassified","PreviewLineChartView","constructor",
"PreviewLineChartView","unclassified","PreviewLineChartView","constructor",
"PreviewLineChartView","unclassified","getPreviewColor","property non-void-command",
"PreviewLineChartView","unclassified","setPreviewColor","command",
"PreviewLineChartView","unclassified","canScrollHorizontally","wrapper stateless",
"LineChartView","minimal-entity boundary","LineChartView","constructor",
"LineChartView","minimal-entity boundary","LineChartView","constructor",
"LineChartView","minimal-entity boundary","LineChartView","constructor",
"LineChartView","minimal-entity boundary","getLineChartData","get collaborator",
"LineChartView","minimal-entity boundary","setLineChartData","set collaborator",
"LineChartView","minimal-entity boundary","getChartData","get collaborator",
"LineChartView","minimal-entity boundary","callTouchListener","command collaborator",
"LineChartView","minimal-entity boundary","getOnValueTouchListener","get collaborator",
"LineChartView","minimal-entity boundary","setOnValueTouchListener","set collaborator",
"ColumnChartView","minimal-entity boundary","ColumnChartView","constructor",
"ColumnChartView","minimal-entity boundary","ColumnChartView","constructor",
"ColumnChartView","minimal-entity boundary","ColumnChartView","constructor",
