Class Stereotype,Stereotype Count
entity,482
minimal-entity,12
data-provider,196
commander,1163
boundary,4065
factory,48
controller,78
pure-controller,206
large-class,0
lazy-class,127
degenerate,3683
data-class,284
small-class,2279
empty,3191
unclassified,116
Total,15930
