Unique Method Stereotype,Method Count
predicate collaborator,4
get property non-void-command,1
property command collaborator,3
non-void-command collaborator,1
predicate wrapper,1
factory stateless,1
property factory collaborator,2
get set collaborator,3
void-accessor command collaborator,6
get set,1
wrapper,7
empty,7
void-accessor command,10
set,29
constructor,48
wrapper stateless,34
predicate set collaborator,2
property non-void-command factory,8
get property,2
predicate non-void-command,46
get,34
collaborator incidental,21
predicate,9
factory controller stateless,9
destructor,26
factory collaborator stateless,7
command,16
unclassified,9
property,30
get collaborator,14
predicate non-void-command collaborator,39
incidental,46
command collaborator,4
property wrapper,28
get non-void-command collaborator,4
get wrapper,2
property controller,3
property non-void-command collaborator,37
set collaborator,4
controller stateless,14
predicate controller,4
predicate set,2
property non-void-command,58
property collaborator,4
property non-void-command factory collaborator,3
Total,643
