Class Name,Class Stereotype,Method Name,Method Stereotype
"PrivateLibraryInfoTest","degenerate small-class","testLibraryInfo","wrapper stateless",
"PrivateLibraryInfoTest","degenerate small-class","testCallbackLibraryInfo","controller stateless",
"WebStartTest","boundary degenerate","testLaunchedUnderWebStart","wrapper stateless",
"WebStartTest","boundary degenerate","testDetectFailure","wrapper",
"WebStartTest","boundary degenerate","testDetectError","unclassified",
"WebStartTest","boundary degenerate","testJNLPFindCustomLibrary","wrapper stateless",
"WebStartTest","boundary degenerate","testJNLPFindProcessLibrary","wrapper stateless",
"WebStartTest","boundary degenerate","testJNLPFindLibraryFailure","wrapper stateless",
"WebStartTest","boundary degenerate","runTestUnderWebStart","command",
"WebStartTest","boundary degenerate","runTestUnderWebStart","command",
"WebStartTest","boundary degenerate","findJWS","controller stateless",
"WebStartTest","boundary degenerate","findDeploymentProperties","factory controller stateless",
"WebStartTest","boundary degenerate","runBare","command collaborator",
"VarArgsCheckerTest","degenerate","testCreation","wrapper stateless",
"VarArgsCheckerTest","degenerate","testNoVarArgs","controller stateless",
"VarArgsCheckerTest","degenerate","testVarArgsExist","controller stateless",
"VarArgsCheckerTest","degenerate","testFixedArgsOne","controller stateless",
"VarArgsCheckerTest","degenerate","testFixedArgsTwo","controller stateless",
"VarArgsCheckerTest","degenerate","methodWithVarArgs","empty",
"VarArgsCheckerTest","degenerate","methodWithOneFixedArg","empty",
"VarArgsCheckerTest","degenerate","methodWithTwoFixedArgs","empty",
"UnionTest","pure-controller degenerate","testCalculateSize","controller stateless",
"UnionTest","pure-controller degenerate","testFieldOffsets","controller stateless",
"UnionTest","pure-controller degenerate","testWriteUnion","controller stateless",
"UnionTest","pure-controller degenerate","testReadUnion","controller stateless",
"UnionTest","pure-controller degenerate","testWriteTypedUnion","controller stateless",
"UnionTest","pure-controller degenerate","testReadTypedUnion","controller stateless",
"UnionTest","pure-controller degenerate","testReadTypeInfo","controller stateless",
"UnionTest","pure-controller degenerate","testArraysInUnion","controller stateless",
"UnionTest","pure-controller degenerate","testDuplicateFieldTypes","controller stateless",
"TypeMapperTest","controller degenerate","testBooleanToIntArgumentConversion","controller stateless",
"TypeMapperTest","controller degenerate","testStringToIntArgumentConversion","controller stateless",
"TypeMapperTest","controller degenerate","testStringToWStringArgumentConversion","controller",
"TypeMapperTest","controller degenerate","testCharSequenceToIntArgumentConversion","controller stateless",
"TypeMapperTest","controller degenerate","testNumberToIntArgumentConversion","controller stateless",
"TypeMapperTest","controller degenerate","testWStringToStringResultConversion","controller",
"TypeMapperTest","controller degenerate","testIntegerToBooleanResultConversion","controller stateless",
"TypeMapperTest","controller degenerate","testStructureConversion","controller stateless",
"TypeMapperTest","controller degenerate","Enumeration","constructor",
"TypeMapperTest","controller degenerate","getCode","get",
"TypeMapperTest","controller degenerate","testEnumConversion","command collaborator",
"StructureFieldOrderInspector","empty","StructureFieldOrderInspector","constructor",
"StructureByValueTest","commander","testNativeMappedInByValue","stateless",
"StructureByValueTest","commander","setUp","set",
"StructureByValueTest","commander","tearDown","set",
"StructureByValueTest","commander","testStructureArgByValue8","command",
"StructureByValueTest","commander","testStructureArgByValue16","command",
"StructureByValueTest","commander","testStructureArgByValue32","command",
"StructureByValueTest","commander","testStructureArgByValue64","command",
"StructureByValueTest","commander","testStructureArgByValue128","command",
"StructureByValueTest","commander","testStructureDifferentArrayLengths","command collaborator",
"CoreDLLTest","boundary degenerate small-class","testCreateProcess","wrapper stateless",
"StructureBufferFieldTest","pure-controller degenerate","testBufferFieldWriteNULL","controller stateless",
"StructureBufferFieldTest","pure-controller degenerate","testBufferFieldWriteNonNULL","controller stateless",
"StructureBufferFieldTest","pure-controller degenerate","testBufferFieldReadUnchanged","controller stateless",
"StructureBufferFieldTest","pure-controller degenerate","testBufferFieldReadChanged","controller stateless",
"StructureBufferFieldTest","pure-controller degenerate","testBufferFieldReadChangedToNULL","controller stateless",
"ReturnTypesTest","commander","setUp","command",
"ReturnTypesTest","commander","tearDown","command",
"ReturnTypesTest","commander","testReturnObject","command collaborator",
"ReturnTypesTest","commander","testReturnObjectUnsupported","command",
"ReturnTypesTest","commander","testReturnClass","command",
"ReturnTypesTest","commander","testInvokeBoolean","command",
"ReturnTypesTest","commander","testInvokeInt","command",
"ReturnTypesTest","commander","testInvokeLong","command",
"ReturnTypesTest","commander","testInvokeNativeLong","command",
"ReturnTypesTest","commander","testInvokeNativeMapped","command collaborator",
"ReturnTypesTest","commander","testInvokeFloat","command",
"ReturnTypesTest","commander","testInvokeDouble","command",
"ReturnTypesTest","commander","testInvokeString","command",
"ReturnTypesTest","commander","testInvokeWString","command collaborator",
"ReturnTypesTest","commander","testInvokeStructure","command collaborator",
"ReturnTypesTest","commander","testInvokeNullStructure","command collaborator",
"ReturnTypesTest","commander","testReturnSmallStructureByValue","command collaborator",
"ReturnTypesTest","commander","testReturnStructureByValue","command collaborator",
"ReturnTypesTest","commander","testReturnPointerArray","command collaborator",
"ReturnTypesTest","commander","testReturnStringArray","command",
"ReturnTypesTest","commander","testReturnWStringArray","command collaborator",
"PointerTest","controller degenerate","testGetNativeLong","controller stateless",
"PointerTest","controller degenerate","testSetNativeLong","controller stateless",
"PointerTest","controller degenerate","testGetSetStringWithDefaultEncoding","controller stateless",
"PointerTest","controller degenerate","testGetSetStringWithCustomEncoding","controller",
"PointerTest","controller degenerate","testSetNativeMapped","controller stateless",
"PointerTest","controller degenerate","testGetNativeMapped","controller stateless",
"PointerTest","controller degenerate","testGetStringArray","controller",
"PointerTest","controller degenerate","testGetWideStringArray","controller",
"PointerTest","controller degenerate","testReadPointerArray","controller stateless",
"PointerTest","controller degenerate","testCreateConstantPointer","wrapper stateless",
"PointerTest","controller degenerate","testReadStringArrayNULLElement","controller stateless",
"PointerTest","controller degenerate","defaultArg","factory wrapper stateless",
"PointerTest","controller degenerate","testOpaquePointer","command collaborator",
"PerformanceTest","degenerate small-class","testEmpty","empty",
"NativeLibraryTest","degenerate","testMapSharedLibraryName","wrapper stateless",
