Method Stereotype,Stereotype Count
get,31
predicate,96
property,356
void-accessor,46
set,345
command,541
non-void-command,421
collaborator,1070
controller,123
wrapper,574
constructor,431
copy-constructor,15
destructor,7
factory,67
incidental,81
stateless,306
empty,38
unclassified,10
Total,4558
