Class Name,Class Stereotype,Method Name,Method Stereotype
"DummyWithLevelSwitchSink","commander boundary small-class","DummyWithLevelSwitchSink","constructor",
"DummyWithLevelSwitchSink","commander boundary small-class","Emit","command collaborator",
"DummyThreadIdEnricher","pure-controller degenerate small-class","Enrich","controller stateless",
"DummyRollingFileSink","boundary degenerate small-class","Emit","wrapper stateless",
"DummyReduceVersionToMajorPolicy","boundary degenerate small-class","TryDestructure","wrapper stateless",
"DummyConsoleSink","degenerate small-class","DummyConsoleSink","constructor",
"DummyConsoleSink","degenerate small-class","Emit","empty",
"LogEventPropertyValueComparer","entity boundary small-class","LogEventPropertyValueComparer","constructor",
"LogEventPropertyValueComparer","entity boundary small-class","Equals","predicate non-void-command collaborator",
"LogEventPropertyStructuralEqualityComparer","entity boundary small-class","LogEventPropertyStructuralEqualityComparer","constructor",
"LogEventPropertyStructuralEqualityComparer","entity boundary small-class","Equals","predicate non-void-command collaborator",
"DisposeTrackingSink","commander lazy-class small-class","Emit","empty",
"DisposeTrackingSink","commander lazy-class small-class","Dispose","set",
"CollectingSink","commander boundary small-class","Emit","command collaborator",
"DummyConcreteClassWithoutDefaultConstructor","empty","DummyConcreteClassWithoutDefaultConstructor","constructor",
"DummyWrappingSink","commander boundary small-class","DummyWrappingSink","constructor",
"DummyWrappingSink","commander boundary small-class","Emit","command collaborator",
"DelegatingLogger","empty","DelegatingLogger","constructor",
"AsyncDisposeTrackingSink","lazy-class","Emit","empty",
"AsyncDisposeTrackingSink","lazy-class","Dispose","set",
"AsyncDisposeTrackingSink","lazy-class","DisposeAsync","property set collaborator",
"CallableConfigurationMethodFinderTests","boundary","FindsSinkSpecificConfigurationMethods","wrapper",
"CallableConfigurationMethodFinderTests","boundary","FindsAuditSinkSpecificConfigurationMethods","wrapper",
"CallableConfigurationMethodFinderTests","boundary","FindsEnricherSpecificConfigurationMethods","wrapper",
"CallableConfigurationMethodFinderTests","boundary","FindsDestructureSpecificConfigurationMethods","wrapper",
"CallableConfigurationMethodFinderTests","boundary","FindsFilterSpecificConfigurationMethods","wrapper",
"MessageTemplateParserTests","boundary degenerate","MessageTemplateIsRequired","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","AnEmptyMessageIsASingleTextToken","controller stateless",
"MessageTemplateParserTests","boundary degenerate","AnEmptyPropertyIsIsParsedAsText","controller stateless",
"MessageTemplateParserTests","boundary degenerate","AMessageWithoutPropertiesIsASingleTextToken","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","AMessageWithPropertyOnlyIsASinglePropertyToken","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DoubledLeftBracketsAreParsedAsASingleBracket","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DoubledLeftBracketsAreParsedAsASingleBracketInsideText","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DoubledRightBracketsAreParsedAsASingleBracket","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DoubledRightBracketsAfterOneLeftIsParsedAPropertyTokenAndATextToken","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DoubledBracketsAreParsedAsASingleBracket","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","DashedAndDottedNamesAreAcceptedWhenFeatureFlaggedIn","controller stateless",
"MessageTemplateParserTests","boundary degenerate","AMalformedPropertyTagIsParsedAsText","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","ATrailingUnmatchedBracketIsParsedAsText","wrapper stateless",
"MessageTemplateParserTests","boundary degenerate","AMessageWithAMalformedPropertyTagIsParsedAsManyTextTokens","wrapper stateless",
