Unique Class Stereotype,Class Count
controller,1
entity factory controller small-class,1
boundary lazy-class degenerate,1
entity data-provider boundary,2
data-class,1
boundary degenerate,6
commander lazy-class small-class,1
commander boundary,7
lazy-class,1
pure-controller degenerate,6
entity boundary small-class,9
degenerate small-class,5
boundary degenerate small-class,18
entity commander boundary,4
pure-controller degenerate small-class,10
data-provider boundary small-class,4
commander boundary small-class,12
degenerate,12
boundary,4
pure-controller small-class,7
empty,40
commander,6
entity small-class,1
commander data-class,1
entity,1
data-provider boundary lazy-class degenerate,1
entity boundary,5
commander boundary degenerate,1
boundary data-class small-class,1
unclassified,3
controller small-class,1
data-provider boundary,2
commander boundary lazy-class degenerate,1
entity boundary degenerate,1
commander small-class,4
Total,181
