Method Stereotype,Stereotype Count
get,748
predicate,277
property,1641
void-accessor,38
set,743
command,1154
non-void-command,1627
collaborator,3146
controller,422
wrapper,442
constructor,1844
copy-constructor,54
destructor,8
factory,374
incidental,813
stateless,831
empty,152
unclassified,7
Total,14321
