Class Name,Class Stereotype,Method Name,Method Stereotype
"LeafServerApplicationTests","degenerate small-class","contextLoads","empty",
"SegmentService","entity boundary small-class","SegmentService","constructor",
"SegmentService","entity boundary small-class","getId","property non-void-command collaborator",
"SegmentService","entity boundary small-class","getIdGen","property collaborator",
"Segment","unclassified","Segment","copy-constructor",
"Segment","unclassified","getValue","get collaborator",
"Segment","unclassified","setValue","set collaborator",
"Segment","unclassified","getMax","get",
"Segment","unclassified","setMax","set",
"Segment","unclassified","getStep","get",
"Segment","unclassified","setStep","set",
"Segment","unclassified","getBuffer","get collaborator",
"Segment","unclassified","getIdle","property non-void-command",
"Segment","unclassified","toString","property controller",
"ClockGoBackException","empty","ClockGoBackException","constructor",
"LeafAlloc","data-class","getKey","get",
"LeafAlloc","data-class","setKey","set",
"LeafAlloc","data-class","getMaxId","get",
"LeafAlloc","data-class","setMaxId","set",
"LeafAlloc","data-class","getStep","get",
"LeafAlloc","data-class","setStep","set",
"LeafAlloc","data-class","getUpdateTime","get",
"LeafAlloc","data-class","setUpdateTime","set",
"SnowflakeIDGenImpl","unclassified","init","incidental",
"SnowflakeIDGenImpl","unclassified","SnowflakeIDGenImpl","constructor",
"SnowflakeIDGenImpl","unclassified","SnowflakeIDGenImpl","constructor",
"SnowflakeIDGenImpl","unclassified","get","property non-void-command factory collaborator",
"SnowflakeIDGenImpl","unclassified","tilNextMillis","property non-void-command",
"SnowflakeIDGenImpl","unclassified","timeGen","wrapper stateless",
"SnowflakeIDGenImpl","unclassified","getWorkerId","get",
"IDAllocDaoImpl","entity boundary","IDAllocDaoImpl","constructor",
"IDAllocDaoImpl","entity boundary","getAllLeafAllocs","property non-void-command collaborator",
"IDAllocDaoImpl","entity boundary","updateMaxIdAndGetLeafAlloc","property non-void-command collaborator",
"IDAllocDaoImpl","entity boundary","updateMaxIdByCustomStepAndGetLeafAlloc","property non-void-command collaborator",
"IDAllocDaoImpl","entity boundary","getAllTags","property non-void-command collaborator",
"ZeroIDGen","degenerate small-class","get","factory wrapper stateless",
"ZeroIDGen","degenerate small-class","init","incidental",
"IDGenServiceTest","commander boundary","before","command collaborator",
"IDGenServiceTest","commander boundary","testGetId","command collaborator",
"IDGenServiceTest","commander boundary","after","command",
"SpringIDGenServiceTest","commander boundary small-class","testGetId","command collaborator",
"CheckLastTimeException","empty","CheckLastTimeException","constructor",
"Result","boundary","Result","constructor",
"Result","boundary","Result","constructor",
"Result","boundary","getId","get",
"Result","boundary","setId","set",
"Result","boundary","getStatus","get collaborator",
"Result","boundary","setStatus","set collaborator",
"Result","boundary","toString","property controller",
"SnowflakeService","entity boundary small-class","SnowflakeService","constructor",
"SnowflakeService","entity boundary small-class","getId","property non-void-command collaborator",
"SnowflakeIDGenImplTest","pure-controller degenerate small-class","testGetId","controller stateless",
"LeafController","unclassified","getSegmentId","property non-void-command collaborator",
"LeafController","unclassified","getSnowflakeId","property non-void-command collaborator",
"LeafController","unclassified","get","controller stateless",
"LeafMonitorController","unclassified","getCache","property non-void-command collaborator",
"LeafMonitorController","unclassified","getDb","property non-void-command collaborator",
"LeafMonitorController","unclassified","decodeSnowflakeId","controller stateless",
"CheckVO","data-class","CheckVO","constructor",
"CheckVO","data-class","getTimestamp","get",
"CheckVO","data-class","setTimestamp","set",
"CheckVO","data-class","getWorkID","get",
"CheckVO","data-class","setWorkID","set",
"SegmentBuffer","unclassified","SegmentBuffer","constructor",
"SegmentBuffer","unclassified","getKey","get",
"SegmentBuffer","unclassified","setKey","set",
"SegmentBuffer","unclassified","getSegments","get collaborator",
"SegmentBuffer","unclassified","getCurrent","get collaborator",
"SegmentBuffer","unclassified","getCurrentPos","get",
"SegmentBuffer","unclassified","nextPos","property",
"SegmentBuffer","unclassified","switchPos","set",
"SegmentBuffer","unclassified","isInitOk","get",
"SegmentBuffer","unclassified","setInitOk","set",
"SegmentBuffer","unclassified","isNextReady","get",
"SegmentBuffer","unclassified","setNextReady","set",
"SegmentBuffer","unclassified","getThreadRunning","get collaborator",
"SegmentBuffer","unclassified","rLock","property non-void-command collaborator",
"SegmentBuffer","unclassified","wLock","property non-void-command collaborator",
"SegmentBuffer","unclassified","getStep","get",
"SegmentBuffer","unclassified","setStep","set",
"SegmentBuffer","unclassified","getMinStep","get",
"SegmentBuffer","unclassified","setMinStep","set",
"SegmentBuffer","unclassified","getUpdateTimestamp","get",
"SegmentBuffer","unclassified","setUpdateTimestamp","set",
"SegmentBuffer","unclassified","toString","property controller",
"LeafServerException","empty","LeafServerException","constructor",
"SegmentIDGenImpl","entity boundary","init","get non-void-command",
"SegmentIDGenImpl","entity boundary","updateCacheFromDbAtEveryMinute","command collaborator",
"SegmentIDGenImpl","entity boundary","updateCacheFromDb","command",
"SegmentIDGenImpl","entity boundary","get","property non-void-command factory collaborator",
"SegmentIDGenImpl","entity boundary","updateSegmentFromDb","command collaborator",
"SegmentIDGenImpl","entity boundary","getIdFromSegmentBuffer","property non-void-command factory collaborator",
"SegmentIDGenImpl","entity boundary","waitAndSleep","command collaborator",
"SegmentIDGenImpl","entity boundary","getAllLeafAllocs","property non-void-command collaborator",
"SegmentIDGenImpl","entity boundary","getCache","get collaborator",
"SegmentIDGenImpl","entity boundary","getDao","get collaborator",
"SegmentIDGenImpl","entity boundary","setDao","set collaborator",
"SnowflakeZookeeperHolder","unclassified","SnowflakeZookeeperHolder","constructor",
"SnowflakeZookeeperHolder","unclassified","init","predicate non-void-command collaborator",
"SnowflakeZookeeperHolder","unclassified","doService","command collaborator",
"SnowflakeZookeeperHolder","unclassified","ScheduledUploadData","command collaborator",
"SnowflakeZookeeperHolder","unclassified","checkInitTimeStamp","predicate non-void-command collaborator",
"SnowflakeZookeeperHolder","unclassified","createNode","property non-void-command collaborator",
"SnowflakeZookeeperHolder","unclassified","updateNewData","command",
"SnowflakeZookeeperHolder","unclassified","buildData","property controller",
"SnowflakeZookeeperHolder","unclassified","deBuildData","controller stateless",
"SnowflakeZookeeperHolder","unclassified","updateLocalWorkerID","command",
"SnowflakeZookeeperHolder","unclassified","createWithOptions","wrapper stateless",
"SnowflakeZookeeperHolder","unclassified","getZk_AddressNode","get",
"SnowflakeZookeeperHolder","unclassified","setZk_AddressNode","set",
"SnowflakeZookeeperHolder","unclassified","getListenAddress","get",
"SnowflakeZookeeperHolder","unclassified","setListenAddress","set",
"SnowflakeZookeeperHolder","unclassified","getWorkerID","get",
"SnowflakeZookeeperHolder","unclassified","setWorkerID","set",
"CheckOtherNodeException","empty","CheckOtherNodeException","constructor",
"InitException","empty","InitException","constructor",
"SegmentBufferView","data-class","getKey","get",
"SegmentBufferView","data-class","setKey","set",
"SegmentBufferView","data-class","getValue1","get",
"SegmentBufferView","data-class","setValue1","set",
"SegmentBufferView","data-class","getStep1","get",
"SegmentBufferView","data-class","setStep1","set",
"SegmentBufferView","data-class","getMax1","get",
"SegmentBufferView","data-class","setMax1","set",
"SegmentBufferView","data-class","getValue0","get",
"SegmentBufferView","data-class","setValue0","set",
"SegmentBufferView","data-class","getStep0","get",
"SegmentBufferView","data-class","setStep0","set",
"SegmentBufferView","data-class","getMax0","get",
"SegmentBufferView","data-class","setMax0","set",
"SegmentBufferView","data-class","getPos","get",
"SegmentBufferView","data-class","setPos","set",
"SegmentBufferView","data-class","isNextReady","get",
"SegmentBufferView","data-class","setNextReady","set",
"SegmentBufferView","data-class","isInitOk","get",
"SegmentBufferView","data-class","setInitOk","set",
