Method Stereotype,Stereotype Count
get,389
predicate,271
property,2347
void-accessor,82
set,337
command,1466
non-void-command,2909
collaborator,4487
controller,2242
wrapper,1395
constructor,2278
copy-constructor,290
destructor,0
factory,641
incidental,109
stateless,2987
empty,79
unclassified,6
Total,22315
